school_id,school_name,country,admin1,admin2,lat,lon,urban_rural,sector,enrollment,altitude_m
317614001571,GIMNASIO INTEGRAL LA COLINA,CO,CALDAS,RIOSUCIO,,,Urbano,Privado,,
108433001082,INSTITUCION EDUCATIVA TECNICO AGRICOLA JUAN DOMINGUEZ ROMERO,CO,ATLÁNTICO,MALAMBO,10.86124694,-74.83537574,Rural,Publico,,
305001004005,JARD INF 20 DE JULIO - CARLA CRISTINA,CO,ANTIOQUIA,MEDELLÍN,6.25342534,-75.62151582,Urbano,Privado,,
311001095485,PSICOPEDAG NUEVO HORIZONTE,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.72624202,-74.08721061,Urbano,Privado,,
373504002230,SERVICIO EDUCATIVO NAL DE ADULTOS SENDAS,CO,TOLIMA,ORTEGA,3.88472222,-75.24861111,Urbano,Privado,,
219517000169,CENTRO EDUCATIVO EL CARMEN DEL SALADO,CO,CAUCA,PAEZ,2.64392809,-75.95660103,Rural,Publico,,
350001004591,COL SAN LUIS GONZAGA,CO,META,VILLAVICENCIO,,,Urbano,Privado,,
376041001127,CENTRO EDUCATIVO SEDI,CO,VALLE DEL CAUCA,ANSERMANUEVO,,,Urbano,Privado,,
341132000958,LICEO CRISTIANO EMANUEL,CO,HUILA,CAMPOALEGRE,2.68501772,-75.32593288,Urbano,Privado,,
247980041948,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL GUILLERMO ALVAREZ,CO,MAGDALENA,ZONA BANANERA,,,Rural,Publico,,
166001006008,IE CIUDADELA CUBA,CO,RISARALDA,PEREIRA,4.80333333,-75.73722222,Urbano,Publico,,
376109015628,ESCUELA EL RINCON DE LOS NIÑOS,CO,VALLE DEL CAUCA,BUENAVENTURA,3.88296961,-77.04531381,Urbano,Privado,,
311001109117,LICEO INFANTIL MICHELIN,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.61571281,-74.12822106,Urbano,Privado,,
305490005728,INSTITUTO CORFERRINI,CO,ANTIOQUIA,NECOCLÍ,,,Urbano,Privado,,
311001039372,COL MI GALAXIA,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.574515,-74.109937,Urbano,Privado,,
325430001236,FUNDACION PAULINA Y ERNESTO VALENZUELA,CO,CUNDINAMARCA,MADRID,4.730282,-74.265274,Urbano,Privado,,
376109006530,INSTITUTO TECNOLOGICO ANTONIO NARIÑO,CO,VALLE DEL CAUCA,BUENAVENTURA,3.877664,-77.009943,Urbano,Privado,,
308001076692,CENTRO EDUCATIVO SAGRADO CORAZON,CO,ATLÁNTICO,BARRANQUILLA,,,Urbano,Privado,,
452540000822,CENTRO EDUCATIVO CUYANUL,CO,NARIÑO,POLICARPA,1.86317454,-77.59766106,Rural,Publico,,
370713014020,INSTITUTO SAN FERNANDO FERRINI (SEDE SAN ONOFRE),CO,SUCRE,SAN ONOFRE,,,Urbano,Privado,,
308433075875,CENTRO DE EDUCACION PARA ADULTOS JORGE WASHIGTON,CO,ATLÁNTICO,MALAMBO,10.85016528,-74.77858409,Urbano,Privado,,
311001109141,JARDIN INFANTIL BURBUJAS DE ALEGRIA,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.61292308,-74.14677424,Urbano,Privado,,
376109013757,INSTITUTO ALBERT EINSTEIN,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
286001000048,INSTITUCIÓN ETNOEDUCATIVA RURAL BILINGÜE INGA ATUN IACHAI,CO,PUTUMAYO,PUERTO GUZMÁN,0.5825,-75.625833,Rural,Publico,,
376109012459,CENTRO EDUCATIVO LUZ DE AMERICA,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
376109005541,FUNDACION LOS ANGELITOS,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
376001034006,C.E. VALLE DEL CAUCA CEVALLE,CO,VALLE DEL CAUCA,CALI,3.41642522,-76.47854793,Urbano,Privado,,
376109011746,CENTRO DOCENTE NUEVOS TALENTOS,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
552621000006,CENTRO EDUCATIVO PALO SECO,CO,NARIÑO,ROBERTO PAYÁN,,,Rural,Publico,,
305045010533,I.E. ESPERANZA AMOR Y PAZ,CO,ANTIOQUIA,APARTADÓ,,,Urbano,Privado,,
466001007491,LICEO EL REINO DE LOS NIÑOS,CO,RISARALDA,PEREIRA,4.74613908,-75.74029106,Urbano,Privado,,
319212001542,INTITUTO DE EDUCACION DE ADULTOS CORINTO,CO,CAUCA,CORINTO,3.1729876,-76.26447378,Urbano,Privado,,
347555000219,COLEGIO LA INMACULADA CONCEPCION,CO,MAGDALENA,PLATO,,,Urbano,Privado,,
252621000186,CENTRO EDUCATIVO PEÑON,CO,NARIÑO,ROBERTO PAYÁN,1.57145627,-78.37799277,Rural,Publico,,
252233000034,CENTRO EDUCATIVO SAN LUIS,CO,NARIÑO,CUMBITARA,1.66685602,-77.58444591,Rural,Publico,,
376001015036,LICEO IDEAS INFANTILES,CO,VALLE DEL CAUCA,CALI,,,Urbano,Privado,,
317001005387,LICEO PIAGET,CO,CALDAS,VILLAMARÍA,5.04380094,-75.51129539,Urbano,Privado,,
320001791812,JARDÍN INFANTIL ÁNGELES INTELIGENTES (SMART ANGELS),CO,CESAR,VALLEDUPAR,10.47906786,-73.25375216,Urbano,Privado,,
311001088586,NUEVO LIC PEDAG CALIDAD HUMANA,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.71058817,-74.13059691,Urbano,Privado,,
252838000958,CENTRO EDUCATIVO CHALITALA,CO,NARIÑO,TÚQUERRES,1.07791965,-77.5782723,Rural,Publico,,
311001109010,INSTITUTO COMERCIAL LORETO,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.63997343,-74.14435247,Urbano,Privado,,
423068002654,ESC DE LA MINA,CO,CÓRDOBA,AYAPEL,,,Rural,Privado,,
344847000024,INSTITUCION EDUCATIVA INTERNADO INDIGENA SAN JOSE,CO,LA GUAJIRA,URIBIA,11.71445784,-72.26659205,Urbano,Publico,,
420770000547,LIC. ROGELIO ORLANDO ALVAREZ,CO,CESAR,SAN MARTÍN,7.83009779,-73.59263025,Urbano,Privado,,
325754005711,LICEO INTEGRAL MIGUEL ANGEL,CO,CUNDINAMARCA,SOACHA,,,Urbano,Privado,,
376109007692,INSTITUTO TECNICO COMERCIAL PILOTO,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
366001007208,JARDÍN INFANTIL MIS NUEVAS AVENTURAS,CO,RISARALDA,PEREIRA,4.79972222,-75.6675,Urbano,Privado,,
376109012751,INSTITUTO TECNOLOGICO SISTEMATIZADO INTSA,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
376109006840,COLEGIO LA SALLE,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
576001091518,LICEO GENIOSDEL FUTURO,CO,VALLE DEL CAUCA,CALI,,,Urbano,Privado,,
252612001200,C.E. ALTO QUEMBÍ,CO,NARIÑO,RICAURTE,1.03085547,-78.19316646,Urbano,Publico,,
113001030212,INSTITUCION EDUCATIVA BICENTENARIO,CO,BOLÍVAR,CARTAGENA,9.3841379,-76.17823804,Urbano,Publico,,
270429003587,I.E. SINCELEJITO,CO,SUCRE,MAJAGUAL,8.434678,-74.826555,Rural,Publico,,
376001024175,COL SANTA JUANA DE ARCO SEDE # 2,CO,VALLE DEL CAUCA,CALI,3.48092188,-76.48458494,Urbano,Privado,,
376109007323,FRANCISCO Y CLARA DE ASIS,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
205790000260,C. E. R. TARAZA NORTE,CO,ANTIOQUIA,TARAZÁ,7.62541121,-75.46189377,Rural,Publico,,
147707000156,INSTITUCION EDUCATIVA DEPARTAMENTAL ANTONIO BRUJES CARMONA,CO,MAGDALENA,SANTA ANA,9.3218054,-74.56942251,"Urbana,Rural",Publico,,
219075000075,C.E. BUENOS AIRES,CO,CAUCA,BALBOA,2.11344713,-77.16520125,Rural,Publico,,
344001004094,CENTRO EDUCATIVO EL MUNDO DE LOS NIÑOS,CO,LA GUAJIRA,RIOHACHA,11.53264833,-72.90400389,Urbano,Privado,,
347245050194,INST ECOLOGICO SHALOM,CO,MAGDALENA,EL BANCO,8.97909115,-73.87073397,Urbano,Privado,,
323417002888,INSTITUTO EDUCATIVO NI¥O JESUS DE PRAGA,CO,CÓRDOBA,LORICA,,,Urbano,Privado,,
295001002236,INSTITUCION EDUCATIVA INDIGENA COROCORO,CO,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2.81429762,-72.00673851,Rural,Publico,,
425740000498,LICEO CRISTIANO KYRIOS,CO,CUNDINAMARCA,SIBATÉ,4.528248,-74.236826,Urbano,Privado,,
252696000645,CENTRO EDUCATIVO ISLA DEL GALLO,CO,NARIÑO,SANTA BÁRBARA,,,Rural,Publico,,
311001095205,COL ACAD SANTA SOFIA,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",,,Urbano,Privado,,
305284001694,INSTITUTO CORFERRINI,CO,ANTIOQUIA,FRONTINO,,,Urbano,Privado,,
320001792011,CENTRO EDUCATIVO PARA LA INCLUSION ESCALADORES DEL SABER CEPIES,CO,CESAR,VALLEDUPAR,,,Urbano,Privado,,
376109013455,CENTRO DOCENTE INDEPENDENCIA,CO,VALLE DEL CAUCA,BUENAVENTURA,3.87630425,-77.00102817,Urbano,Privado,,
347001053515,INSTITUTO EL SABER,CO,MAGDALENA,SANTA MARTA,11.21926432,-74.20016803,Urbano,Privado,,
247980001911,INSTITUCION EDUCATIVA DEPARTAMENTAL RODRIGO VIVES DE ANDREIS,CO,MAGDALENA,ZONA BANANERA,,,Rural,Publico,,
252838000575,CENTRO EDUCATIVO CUETAMPE,CO,NARIÑO,TÚQUERRES,1.25820998,-77.63348453,Rural,Publico,,
223570001221,INSTITUCION EDUCATIVA PIÑALITO,CO,CÓRDOBA,PUEBLO NUEVO,8.35922,-75.328566,Rural,Publico,,
308001079411,JARDIN INFANTIL ACCION CATOLICA,CO,ATLÁNTICO,BARRANQUILLA,10.96704792,-74.80556553,Urbano,Privado,,
325754005030,INSTITUTO PEDAGOGICO LESMES,CO,CUNDINAMARCA,SOACHA,4.58341515,-74.2214119,Urbano,Privado,,
252621001328,C.E. LA MINA,CO,NARIÑO,ROBERTO PAYÁN,1.89214388,-78.3916805,Urbano,Publico,,
325754005480,COLEGIO COLSUBSIDIO MAIPORÉ,CO,CUNDINAMARCA,SOACHA,4.55411123,-74.22761595,Urbano,Privado,,
252427000302,CENTRO EDUCATIVO ESTERO SECO ABAJO,CO,NARIÑO,MAGÜI,1.84039473,-78.18027549,Rural,Publico,,
252612001196,C.E. SAN ANTONIO,CO,NARIÑO,RICAURTE,1.38403887,-77.96059794,Urbano,Publico,,
305001024229,CORPORACION CIER,CO,ANTIOQUIA,MEDELLÍN,,,Urbano,Privado,,
252696000238,CENTRO EDUCATIVO NI¿AS ENSENADA,CO,NARIÑO,SANTA BÁRBARA,2.62305762,-78.08216241,Rural,Publico,,
319001004618,HOGAR INFANTIL SAN PABLO,CO,CAUCA,POPAYÁN,2.43986764,-76.62227434,Urbano,Privado,,
376109005304,CENTRO DOCENTE NUESTRA SEÑORA DE LA SALUD,CO,VALLE DEL CAUCA,BUENAVENTURA,,,Urbano,Privado,,
354001012335,CENTRO EDUCATIVO GENERAL SANTANDER CEGESAN DE EDUCACION PREESCOLAR Y PRIMARIA,CO,NORTE DE SANTANDER,CÚCUTA,7.90166667,-72.53972222,Urbano,Privado,,
252696000076,CENTRO EDUCATIVO PLAYA GRANDE ABAJO,CO,NARIÑO,SANTA BÁRBARA,,,Rural,Publico,,
376001013688,COL LA FLORALIA,CO,VALLE DEL CAUCA,CALI,3.42651484,-76.49707811,Urbano,Privado,,
341551003231,NUEVO MILENIO,CO,HUILA,PITALITO,1.85383904,-76.04397838,Urbano,Privado,,
308078000621,CENTRO EDUCATIVO PREESCOLAR GOTITAS DEL SABER,CO,ATLÁNTICO,BARANOA,,,Urbano,Privado,,
376001016253,COLEGIO ULPIANO LLOREDA,CO,VALLE DEL CAUCA,CALI,3.43381572,-76.49299651,Urbano,Privado,,
311001105413,INST PEDAG MODERNO,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",,,Urbano,Privado,,
366170002703,HOGAR INFANTIL COMUNITARIO DOSQUEBRADAS,CO,RISARALDA,DOSQUEBRADAS,4.83751806,-75.67828198,Urbano,Privado,,
205387000446,C. E. R. LAS PLAYAS,CO,ANTIOQUIA,PUERTO NARE,,,Rural,Publico,,
311001087032,PREESC CASA DE LOS NIÑOS MARIA MONTESSORI,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.81554449,-74.0752205,Urbano,Privado,,
308001079233,PREESCOLAR CASCANUECES,CO,ATLÁNTICO,BARRANQUILLA,10.99812591,-74.81359029,Urbano,Privado,,
252079001898,CENTRO EDUCATIVO CHAGUI,CO,NARIÑO,BARBACOAS,1.37051357,-78.1924615,Rural,Publico,,
319130003776,CENTRO EDUCATIVO SEMIPRESENCIAL CAJIBIO - CESC,CO,CAUCA,CAJIBÍO,2.57185774,-76.5590543,Urbano,Privado,,
311001011613,COL PARROQ SANTO CURA DE ARS LA FRAGUA,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.59473614,-74.10627609,Urbano,Privado,,
370820000571,FUNDACION EDUCATIVA JABES,CO,SUCRE,SANTIAGO DE TOLÚ,9.51938736,-75.58584051,Urbano,Privado,,
315491000423,C.E. CAMILO TORRES,CO,BOYACÁ,NOBSA,5.77127383,-72.93694616,Urbano,Privado,,
313001028771,INSTITUTO REAL DEL CARIBE,CO,BOLÍVAR,CARTAGENA,10.361667,-75.480278,Urbano,Privado,,
305093000680,INSTITUTO CORFERRINI,CO,ANTIOQUIA,BETULIA,,,Urbano,Privado,,
313001029124,CORPORACION INSTITUCION CARLOS ORTIZ SANCHEZ,CO,BOLÍVAR,CARTAGENA,10.431389,-75.5225,Urbano,Privado,,
376109010871,ESCUELA CULTURAL LEYENDO APRENDO,CO,VALLE DEL CAUCA,BUENAVENTURA,3.8764519,-77.06486366,Urbano,Privado,,
252110000595,CENTRO EDUCATIVO EL TAMBILLO,CO,NARIÑO,BUESACO,1.41194444,-77.10777778,Rural,Publico,,
311001093270,JARD PSICOPEDAG CARRUSEL DEL SABER JUGANDO,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.674868,-74.151147,Urbano,Privado,,
311001000689,LIC GOLDEN RULE,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.74864244,-74.11171298,Urbano,Privado,,
308296011139,INSTITUCION EDUCATIVA FRUTO DE LA ESPERANZA,CO,ATLÁNTICO,GALAPA,10.87547029,-74.93039142,"Urbana,Rural",Privado,,
311001034508,COL MONSERRATE,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.68157387,-74.06782974,Urbano,Privado,,
325899001423,INST PSICOPEDAGOGICO SAN PABLO,CO,CUNDINAMARCA,ZIPAQUIRÁ,,,Urbano,Privado,,
308001011507,JARDIN INFANTIL BUSCANDO AMIGOS,CO,ATLÁNTICO,BARRANQUILLA,10.954631,-74.800514,Urbano,Privado,,
376001030191,LICEO INFANTIL TRIBILIN,CO,VALLE DEL CAUCA,CALI,,,Urbano,Privado,,
381001003551,COLEGIO MARÍA MONTESSORI,CO,ARAUCA,ARAUCA,,,Urbano,Privado,,
320011023902,INSTITUCION EDUCATIVA FUENTE DE VIDA,CO,CESAR,AGUACHICA,8.312154,-73.598899,Urbano,Privado,,
550318000002,CRECIENDO CON AMOR,CO,META,GUAMAL,,,Urbano,Privado,,
219142000263,I.E. LA NIÑA MARIA - CRUCERO DE GUALI,CO,CAUCA,CALOTO,3.0861095,-76.41751322,Rural,Publico,,
311001075107,JARD INF MI ABUELA SILVANA,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.7455241,-74.11446523,Urbano,Privado,,
305147000940,INSTITUTO CORFERRINI,CO,ANTIOQUIA,CAREPA,,,Urbano,Privado,,
252696000084,CENTRO EDUCATIVO VUELTA LARGA,CO,NARIÑO,SANTA BÁRBARA,2.2962097,-77.92167257,Rural,Publico,,
376001028081,INSTITUTO DE EDUCACION TECNICA ICET,CO,VALLE DEL CAUCA,CALI,3.42420009,-76.48131648,Urbano,Privado,,
308001076544,CENT EDUC LA VIRTUD DEL SABIO,CO,ATLÁNTICO,BARRANQUILLA,10.94329586,-74.81949244,Urbano,Privado,,
219473000018,INSTITUCION EDUCATIVA INDIGENA BUSCANDO HORIZONTES DE TIERRADENTRO,CO,CAUCA,MORALES,2.75649563,-76.71922708,Rural,Publico,,
350001001044,COLEGIO DIOCESANO DIVINO NIÑO JESUS,CO,META,VILLAVICENCIO,,,Urbano,Privado,,
313001013538,CORPORACION EDUCATIVA SAN JOSE,CO,BOLÍVAR,CARTAGENA,,,Urbano,Privado,,
376001036319,LIC CREACION DIVINA,CO,VALLE DEL CAUCA,CALI,,,Urbano,Privado,,
205234001508,I. E. R. CHAMBUSCADO,CO,ANTIOQUIA,DABEIBA,7.125278,-76.069167,Rural,Publico,,
270204000167,CENTRO EDUCATIVO CEIBA,CO,SUCRE,COLOSO,,,Rural,Publico,,
325214047540,CENTRO INTERACTIVO DE DESARROLLO INFANTIL,CO,CUNDINAMARCA,COTA,,,Urbano,Privado,,
323001001187,LIC SAMARIA,CO,CÓRDOBA,MONTERÍA,8.728304,-75.875093,Urbano,Privado,,
205579000075,C. E. R. LA CARLOTA,CO,ANTIOQUIA,PUERTO BERRÍO,6.51644453,-74.58538681,Rural,Publico,,
125286000697,I.E.D. MIGUEL ANTONIO CARO,CO,CUNDINAMARCA,FUNZA,4.71911823,-74.21674205,Urbano,Publico,,
